Beta,Mach,AoA,Re/1e6,CL,CDo,CDi,CDtot,CDt,CDtot_t,CS,L/D,E,CFx,CFy,CFz,CMx,CMy,CMz,CMl,CMm,CMn,FOpt,_mach,_elevons,_aoa
0.000000000000,0.010000000000,-20.000000000000,10.000000000000,-0.746562778958,0.011261927655,0.139757465302,0.151019392956,0.137986183365,0.149248111020,0.000177166853,-4.943489470745,0.802210669784,-0.113427699504,0.000177166853,-0.753191208764,-0.000010005271,0.093078388584,0.000083195834,0.000010005271,0.093078388584,-0.000083195834,0.000000000000,0.01,5.0,-20.0
0.000000000000,0.010000000000,-10.000000000000,10.000000000000,-0.424341208660,0.009611619915,0.042789829416,0.052401449330,0.040708518658,0.050320138573,0.000063371836,-8.097890689710,0.746922609771,-0.022080724023,0.000063371836,-0.426993928394,-0.000007098139,0.060437153754,0.000036380596,0.000007098139,0.060437153754,-0.000036380596,0.000000000000,0.01,5.0,-10.0
0.000000000000,0.010000000000,-5.000000000000,10.000000000000,-0.249558954404,0.009076883737,0.014623104091,0.023699987827,0.013961896002,0.023038779739,0.000012632723,-10.529919096206,0.571198000625,0.001859306188,0.000012632723,-0.250674897281,-0.000006280462,0.045649064871,0.000005724233,0.000006280462,0.045649064871,-0.000005724233,0.000000000000,0.01,5.0,-5.0
0.000000000000,0.010000000000,0.000000000000,10.000000000000,-0.070226524708,0.008786894198,0.001432091607,0.010218985804,0.001532948771,0.010319842969,0.000011550657,-6.872161881133,0.104901825321,0.010218985804,0.000011550657,-0.070226524708,-0.000001053758,0.031058152419,0.000002000676,0.000001053758,0.031058152419,-0.000002000676,0.000000000000,0.01,5.0,0.0
0.000000000000,0.010000000000,5.000000000000,10.000000000000,0.108678564689,0.008757866404,0.003546136037,0.012304002440,0.003151065263,0.011908931667,0.000009969683,8.832781463933,0.208655514181,0.002785220970,0.000009969683,0.109337374410,0.000000351863,0.017668403613,0.000006292275,-0.000000351863,0.017668403613,-0.000006292275,0.000000000000,0.01,5.0,5.0
0.000000000000,0.010000000000,10.000000000000,10.000000000000,0.286238387786,0.008986115410,0.020803332957,0.029789448367,0.019215250013,0.028201365423,0.000055055048,9.608717296902,0.597835609618,-0.020367894708,0.000055055048,0.287062666924,0.000005291772,0.002648348698,0.000032880383,-0.000005291772,0.002648348698,-0.000032880383,0.000000000000,0.01,5.0,10.0
0.000000000000,0.010000000000,20.000000000000,10.000000000000,0.620155848361,0.010133189775,0.097885048272,0.108018238047,0.096510690703,0.106643880478,0.000203965144,5.741214257663,0.773914680942,-0.110601850938,0.000203965144,0.619700287701,0.000014356469,-0.031754999212,0.000089074438,-0.000014356469,-0.031754999212,-0.000089074438,0.000000000000,0.01,5.0,20.0
0.000000000000,0.010000000000,40.000000000000,10.000000000000,1.117372745290,0.013755451379,0.371335443466,0.385090894845,0.434065592289,0.447821043668,0.000876208241,2.901581834957,0.704727768626,-0.423236615982,0.000876208241,1.103488838231,0.000012694117,-0.123793413463,0.000564112459,-0.000012694117,-0.123793413463,-0.000564112459,0.000000000000,0.01,5.0,40.0
0.000000000000,0.010000000000,-40.000000000000,10.000000000000,-1.229789214466,0.015545471645,0.462456212626,0.478001684271,0.543894186501,0.559439658146,0.000801328393,-2.572771718036,0.687733880070,-0.424322735548,0.000801328393,-1.249326754008,-0.000005908822,0.194122810948,0.000554157146,0.000005908822,0.194122810948,-0.000554157146,0.000000000000,0.01,10.0,-40.0
0.000000000000,0.010000000000,-20.000000000000,10.000000000000,-0.804191382013,0.011847578595,0.162725512318,0.174573090913,0.161347213333,0.173194791928,0.000237219838,-4.606617078299,0.805248667631,-0.111004606418,0.000237219838,-0.815400220952,-0.000016863090,0.122095577928,0.000134923280,0.000016863090,0.122095577928,-0.000134923280,0.000000000000,0.01,10.0,-20.0
0.000000000000,0.010000000000,-10.000000000000,10.000000000000,-0.490310730859,0.010009367721,0.057421070289,0.067430438010,0.055498106655,0.065507474377,0.000091841172,-7.271356160907,0.774952890650,-0.018735546763,0.000091841172,-0.494570981815,0.000006807968,0.091270691774,0.000052334125,-0.000006807968,0.091270691774,-0.000052334125,0.000000000000,0.01,10.0,-10.0
0.000000000000,0.010000000000,-5.000000000000,10.000000000000,-0.318456193639,0.009342149260,0.024273154718,0.033615303978,0.023790271950,0.033132421210,0.000042329376,-9.473547936631,0.655768941386,0.005732101508,0.000042329376,-0.320174138464,0.000000480894,0.077176660361,0.000014415716,-0.000000480894,0.077176660361,-0.000014415716,0.000000000000,0.01,10.0,-5.0
0.000000000000,0.010000000000,0.000000000000,10.000000000000,-0.137238938690,0.008892297825,0.005509101128,0.014401398953,0.005927835618,0.014820133444,0.000016760991,-9.529556061457,0.284274894480,0.014401398953,0.000016760991,-0.137238938690,-0.000014461533,0.060520894067,0.000001507435,0.000014461533,0.060520894067,-0.000001507435,0.000000000000,0.01,10.0,0.0
0.000000000000,0.010000000000,5.000000000000,10.000000000000,0.040923627454,0.008714503280,0.002410178924,0.011124682203,0.002274988709,0.010989491989,0.000015179255,3.678633394284,0.032722699057,0.007515620282,0.000015179255,0.041737480636,0.000003409428,0.047466726430,0.000009999702,-0.000003409428,0.047466726430,-0.000009999702,0.000000000000,0.01,10.0,5.0
0.000000000000,0.010000000000,10.000000000000,10.000000000000,0.217348669305,0.008786296848,0.014204316879,0.022990613727,0.013158887688,0.021945184536,0.000046958587,9.453800228482,0.446634115822,-0.015100865698,0.000046958587,0.218038932816,0.000004935398,0.033526838451,0.000024913904,-0.000004935398,0.033526838451,-0.000024913904,0.000000000000,0.01,10.0,10.0
0.000000000000,0.010000000000,20.000000000000,10.000000000000,0.555962941810,0.009654755776,0.080965661227,0.090620417003,0.079427726228,0.089082482004,0.000207174531,6.135073752678,0.741402624486,-0.104995187892,0.000207174531,0.553428281861,0.000040854593,-0.001783343228,0.000089153321,-0.000040854593,-0.001783343228,-0.000089153321,0.000000000000,0.01,10.0,20.0
0.000000000000,0.010000000000,40.000000000000,10.000000000000,1.073218014472,0.013063564868,0.340681708674,0.353745273542,0.397025630611,0.410089195479,0.000864692167,3.033872378635,0.707740011434,-0.418866641119,0.000864692167,1.049515775060,0.000015488738,-0.098073765532,0.000555331297,-0.000015488738,-0.098073765532,-0.000555331297,0.000000000000,0.01,10.0,40.0
0.000000000000,0.010000000000,-40.000000000000,10.000000000000,-1.280007971485,0.016320020144,0.509958700124,0.526278720267,0.602183103420,0.618503123563,0.000875429476,-2.432186448343,0.676702881022,-0.419620375178,0.000875429476,-1.318828434333,0.000019623753,0.227892723507,0.000790586311,-0.000019623753,0.227892723507,-0.000790586311,0.000000000000,0.01,20.0,-40.0
0.000000000000,0.010000000000,-20.000000000000,10.000000000000,-0.901800471345,0.012924535253,0.207458349310,0.220382884563,0.207936111525,0.220860646778,0.000312375634,-4.091971448393,0.802105583614,-0.101341756090,0.000312375634,-0.922790634109,-0.000003334605,0.172298182326,0.000187190455,0.000003334605,0.172298182326,-0.000187190455,0.000000000000,0.01,20.0,-20.0
